tanggal,kode_kelurahan,wilayah_kota,kecamatan,kelurahan,penerima_vaksinasi,dosis,jumlah_vaksin
2021-06-28,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,GOTONG ROYONG,Dosis 1,23
2021-06-28,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,GOTONG ROYONG,Dosis 1,160
2021-06-28,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,GOTONG ROYONG,Dosis 1,167
2021-06-28,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,GOTONG ROYONG,Dosis 1,55
2021-06-28,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,GOTONG ROYONG,Dosis 1,75
2021-06-28,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,GOTONG ROYONG,Dosis 1,81
2021-06-28,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,GOTONG ROYONG,Dosis 1,12
2021-06-28,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,GOTONG ROYONG,Dosis 1,130
2021-06-28,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,GOTONG ROYONG,Dosis 1,192
2021-06-28,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,GOTONG ROYONG,Dosis 1,47
2021-06-28,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,GOTONG ROYONG,Dosis 1,74
2021-06-28,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,GOTONG ROYONG,Dosis 1,97
2021-06-28,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,GOTONG ROYONG,Dosis 1,146
2021-06-28,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,GOTONG ROYONG,Dosis 1,186
2021-06-28,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,GOTONG ROYONG,Dosis 1,147
2021-06-28,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,GOTONG ROYONG,Dosis 1,82
2021-06-28,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,GOTONG ROYONG,Dosis 1,95
2021-06-28,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,GOTONG ROYONG,Dosis 1,40
2021-06-28,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,GOTONG ROYONG,Dosis 1,120
2021-06-28,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,GOTONG ROYONG,Dosis 1,198
2021-06-28,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,GOTONG ROYONG,Dosis 1,184
2021-06-28,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GOTONG ROYONG,Dosis 1,214
2021-06-28,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,GOTONG ROYONG,Dosis 1,37
2021-06-28,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,GOTONG ROYONG,Dosis 1,144
2021-06-28,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,GOTONG ROYONG,Dosis 1,31
2021-06-28,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,GOTONG ROYONG,Dosis 1,127
2021-06-28,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,GOTONG ROYONG,Dosis 1,21
2021-06-28,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,GOTONG ROYONG,Dosis 1,13
2021-06-28,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,GOTONG ROYONG,Dosis 1,19
2021-06-28,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,GOTONG ROYONG,Dosis 1,138
2021-06-28,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,GOTONG ROYONG,Dosis 1,155
2021-06-28,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,GOTONG ROYONG,Dosis 1,148
2021-06-28,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,GOTONG ROYONG,Dosis 1,142
2021-06-28,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,GOTONG ROYONG,Dosis 1,75
2021-06-28,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,GOTONG ROYONG,Dosis 1,116
2021-06-29,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,GOTONG ROYONG,Dosis 1,70
2021-06-29,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,GOTONG ROYONG,Dosis 1,250
2021-06-29,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,GOTONG ROYONG,Dosis 1,144
2021-06-29,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,GOTONG ROYONG,Dosis 1,130
2021-06-29,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,GOTONG ROYONG,Dosis 1,50
2021-06-29,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,GOTONG ROYONG,Dosis 1,245
2021-06-29,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,GOTONG ROYONG,Dosis 1,67
2021-06-29,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,GOTONG ROYONG,Dosis 1,111
2021-06-29,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,GOTONG ROYONG,Dosis 1,99
2021-06-29,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,GOTONG ROYONG,Dosis 1,90
2021-06-29,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,GOTONG ROYONG,Dosis 1,114
2021-06-29,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,GOTONG ROYONG,Dosis 1,137
2021-06-29,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,GOTONG ROYONG,Dosis 1,80
2021-06-29,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,GOTONG ROYONG,Dosis 1,161
2021-06-29,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GOTONG ROYONG,Dosis 1,153
2021-06-29,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,GOTONG ROYONG,Dosis 1,147
2021-06-29,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,GOTONG ROYONG,Dosis 1,25
2021-06-29,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,GOTONG ROYONG,Dosis 1,54
2021-06-29,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,GOTONG ROYONG,Dosis 1,199
2021-06-29,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,GOTONG ROYONG,Dosis 1,124
2021-06-29,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,GOTONG ROYONG,Dosis 1,145
2021-06-29,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,GOTONG ROYONG,Dosis 1,54
2021-06-29,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,GOTONG ROYONG,Dosis 1,78
2021-06-29,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,GOTONG ROYONG,Dosis 1,32
2021-06-29,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,GOTONG ROYONG,Dosis 1,131
2021-06-29,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,GOTONG ROYONG,Dosis 1,180
2021-06-29,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,GOTONG ROYONG,Dosis 1,147
2021-06-29,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,GOTONG ROYONG,Dosis 1,131
2021-06-29,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,GOTONG ROYONG,Dosis 1,51
2021-06-29,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,GOTONG ROYONG,Dosis 1,36
2021-06-29,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,GOTONG ROYONG,Dosis 1,30
2021-06-29,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,GOTONG ROYONG,Dosis 1,175
2021-06-29,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,GOTONG ROYONG,Dosis 1,181
2021-06-29,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,GOTONG ROYONG,Dosis 1,61
2021-06-29,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,GOTONG ROYONG,Dosis 1,79
2021-06-29,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,GOTONG ROYONG,Dosis 1,83
2021-06-29,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,GOTONG ROYONG,Dosis 1,13
2021-06-29,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,GOTONG ROYONG,Dosis 1,142
2021-06-29,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,GOTONG ROYONG,Dosis 1,203
2021-06-29,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,GOTONG ROYONG,Dosis 1,51
2021-06-29,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,GOTONG ROYONG,Dosis 1,79
2021-06-29,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,GOTONG ROYONG,Dosis 1,106
2021-06-29,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,GOTONG ROYONG,Dosis 1,158
2021-06-29,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,GOTONG ROYONG,Dosis 1,202
2021-06-29,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,GOTONG ROYONG,Dosis 1,157
2021-06-29,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,GOTONG ROYONG,Dosis 1,88
2021-06-29,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,GOTONG ROYONG,Dosis 1,104
2021-06-29,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,GOTONG ROYONG,Dosis 1,43
2021-06-29,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,GOTONG ROYONG,Dosis 1,132
2021-06-29,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,GOTONG ROYONG,Dosis 1,217
2021-06-29,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,GOTONG ROYONG,Dosis 1,194
2021-06-29,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GOTONG ROYONG,Dosis 1,231
2021-06-29,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,GOTONG ROYONG,Dosis 1,40
2021-06-29,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,GOTONG ROYONG,Dosis 1,150
2021-06-29,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,GOTONG ROYONG,Dosis 1,33
2021-06-29,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,GOTONG ROYONG,Dosis 1,137
2021-06-29,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,GOTONG ROYONG,Dosis 1,22
2021-06-29,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,GOTONG ROYONG,Dosis 1,15
2021-06-29,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,GOTONG ROYONG,Dosis 1,19
2021-06-29,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,GOTONG ROYONG,Dosis 1,157
2021-06-29,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,GOTONG ROYONG,Dosis 1,165
2021-06-29,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,GOTONG ROYONG,Dosis 1,161
2021-06-29,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,GOTONG ROYONG,Dosis 1,149
2021-06-29,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,GOTONG ROYONG,Dosis 1,81
2021-06-29,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,GOTONG ROYONG,Dosis 1,123
2021-06-30,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,GOTONG ROYONG,Dosis 1,71
2021-06-30,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,GOTONG ROYONG,Dosis 1,264
2021-06-30,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,GOTONG ROYONG,Dosis 1,156
2021-06-30,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,GOTONG ROYONG,Dosis 1,137
2021-06-30,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,GOTONG ROYONG,Dosis 1,53
2021-06-30,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,GOTONG ROYONG,Dosis 1,252
2021-06-30,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,GOTONG ROYONG,Dosis 1,70
2021-06-30,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,GOTONG ROYONG,Dosis 1,119
2021-06-30,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,GOTONG ROYONG,Dosis 1,108
2021-06-30,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,GOTONG ROYONG,Dosis 1,96
2021-06-30,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,GOTONG ROYONG,Dosis 1,122
2021-06-30,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,GOTONG ROYONG,Dosis 1,141
2021-06-30,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,GOTONG ROYONG,Dosis 1,84
2021-06-30,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,GOTONG ROYONG,Dosis 1,167
2021-06-30,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GOTONG ROYONG,Dosis 1,163
2021-06-30,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,GOTONG ROYONG,Dosis 1,154
2021-06-30,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,GOTONG ROYONG,Dosis 1,25
2021-06-30,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,GOTONG ROYONG,Dosis 1,56
2021-06-30,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,GOTONG ROYONG,Dosis 1,215
2021-06-30,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,GOTONG ROYONG,Dosis 1,133
2021-06-30,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,GOTONG ROYONG,Dosis 1,153
2021-06-30,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,GOTONG ROYONG,Dosis 1,56
2021-06-30,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,GOTONG ROYONG,Dosis 1,81
2021-06-30,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,GOTONG ROYONG,Dosis 1,32
2021-06-30,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,GOTONG ROYONG,Dosis 1,136
2021-06-30,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,GOTONG ROYONG,Dosis 1,188
2021-06-30,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,GOTONG ROYONG,Dosis 1,156
2021-06-30,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,GOTONG ROYONG,Dosis 1,135
2021-06-30,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,GOTONG ROYONG,Dosis 1,53
2021-06-30,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,GOTONG ROYONG,Dosis 1,37
2021-06-30,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,GOTONG ROYONG,Dosis 1,31
2021-06-30,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,GOTONG ROYONG,Dosis 1,184
2021-06-30,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,GOTONG ROYONG,Dosis 1,189
2021-06-30,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,GOTONG ROYONG,Dosis 1,64
2021-06-30,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,GOTONG ROYONG,Dosis 1,86
2021-06-30,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,GOTONG ROYONG,Dosis 1,89
2021-06-30,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,GOTONG ROYONG,Dosis 1,13
2021-06-30,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,GOTONG ROYONG,Dosis 1,145
2021-06-30,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,GOTONG ROYONG,Dosis 1,212
2021-06-30,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,GOTONG ROYONG,Dosis 1,56
2021-06-30,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,GOTONG ROYONG,Dosis 1,79
2021-06-30,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,GOTONG ROYONG,Dosis 1,107
2021-06-30,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,GOTONG ROYONG,Dosis 1,163
2021-06-30,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,GOTONG ROYONG,Dosis 1,210
2021-06-30,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,GOTONG ROYONG,Dosis 1,167
2021-06-30,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,GOTONG ROYONG,Dosis 1,91
2021-06-30,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,GOTONG ROYONG,Dosis 1,120
2021-06-30,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,GOTONG ROYONG,Dosis 1,44
2021-06-30,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,GOTONG ROYONG,Dosis 1,139
2021-06-30,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,GOTONG ROYONG,Dosis 1,234
2021-06-30,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,GOTONG ROYONG,Dosis 1,207
2021-06-30,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GOTONG ROYONG,Dosis 1,243
2021-06-30,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,GOTONG ROYONG,Dosis 1,40
2021-06-30,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,GOTONG ROYONG,Dosis 1,155
2021-06-30,3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,GOTONG ROYONG,Dosis 1,39
2021-06-30,3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,GOTONG ROYONG,Dosis 1,144
2021-06-30,3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,GOTONG ROYONG,Dosis 1,22
2021-06-30,3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,GOTONG ROYONG,Dosis 1,19
2021-06-30,3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,GOTONG ROYONG,Dosis 1,19
2021-06-30,3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,GOTONG ROYONG,Dosis 1,166
2021-06-30,3174091005,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,GOTONG ROYONG,Dosis 1,176
2021-06-30,3174011002,JAKARTA SELATAN,TEBET,TEBET BARAT,GOTONG ROYONG,Dosis 1,166
2021-06-30,3174011001,JAKARTA SELATAN,TEBET,TEBET TIMUR,GOTONG ROYONG,Dosis 1,156
2021-06-30,3174031004,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,GOTONG ROYONG,Dosis 1,85
2021-06-30,3174101005,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,GOTONG ROYONG,Dosis 1,133
2021-06-20,3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,GOTONG ROYONG,Dosis 2,12
2021-06-20,3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,GOTONG ROYONG,Dosis 2,29
2021-06-20,3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,GOTONG ROYONG,Dosis 2,8
2021-06-20,3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,GOTONG ROYONG,Dosis 2,35
2021-06-20,3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,GOTONG ROYONG,Dosis 2,5
2021-06-20,3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,GOTONG ROYONG,Dosis 2,19
2021-06-20,3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,GOTONG ROYONG,Dosis 2,15
2021-06-20,3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GOTONG ROYONG,Dosis 2,16
2021-06-20,3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,GOTONG ROYONG,Dosis 2,0
2021-06-20,3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,GOTONG ROYONG,Dosis 2,9
2021-06-20,3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,GOTONG ROYONG,Dosis 2,7
2021-06-20,3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,GOTONG ROYONG,Dosis 2,5
2021-06-20,3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,GOTONG ROYONG,Dosis 2,4
2021-06-20,3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,GOTONG ROYONG,Dosis 2,1
2021-06-20,3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,GOTONG ROYONG,Dosis 2,18
2021-06-20,3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,GOTONG ROYONG,Dosis 2,14
2021-06-20,3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,GOTONG ROYONG,Dosis 2,15
2021-06-20,3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,GOTONG ROYONG,Dosis 2,7
2021-06-20,3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,GOTONG ROYONG,Dosis 2,4
2021-06-20,3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,GOTONG ROYONG,Dosis 2,20
2021-06-20,3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,GOTONG ROYONG,Dosis 2,17
2021-06-20,3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,GOTONG ROYONG,Dosis 2,5
2021-06-20,3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,GOTONG ROYONG,Dosis 2,1
2021-06-20,3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,GOTONG ROYONG,Dosis 2,11
2021-06-20,3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,GOTONG ROYONG,Dosis 2,10
2021-06-20,3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,GOTONG ROYONG,Dosis 2,13
2021-06-20,3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,GOTONG ROYONG,Dosis 2,17
2021-06-20,3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,GOTONG ROYONG,Dosis 2,29
2021-06-20,3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,GOTONG ROYONG,Dosis 2,15
2021-06-20,3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,GOTONG ROYONG,Dosis 2,18
2021-06-20,3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,GOTONG ROYONG,Dosis 2,12
2021-06-20,3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,GOTONG ROYONG,Dosis 2,9
2021-06-20,3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,GOTONG ROYONG,Dosis 2,3
2021-06-20,3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,GOTONG ROYONG,Dosis 2,20
2021-06-20,3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,GOTONG ROYONG,Dosis 2,20
2021-06-20,3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,GOTONG ROYONG,Dosis 2,25
2021-06-20,3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GOTONG ROYONG,Dosis 2,25
2021-06-20,3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,GOTONG ROYONG,Dosis 2,4
2021-06-20,3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,GOTONG ROYONG,Dosis 2,17
